n,0,1,2
5000.0,-13.686234284509732,1.9686749322745727,6.188888389916188
8000.0,-7.980257018038105,1.980720825678641,4.950245132525937
10000.0,-7.207190316428714,1.9831725014083037,4.7821461875711515
