n,0,1,2
5000.0,1.0091011979849467,2.1281022341602394,2.767138635703793
8000.0,1.0019140247571052,2.11543512451834,2.8127975846860576
10000.0,1.0042930875341383,2.081301603345242,2.8517849435064915
