n,0,1,2
5000.0,-41.82666682520377,1.892741860980897,12.301092539470892
8000.0,-34.418597413056915,1.9180892736936013,10.69181396631556
10000.0,-23.563311654544762,1.9369044393659072,8.334756969292595
