n,0,1,2
5000.0,1.0013871659988525,2.011865257480016,2.9756738795235504
8000.0,0.9996047335916916,2.0050786222493344,2.9848269583924405
10000.0,0.9985718082672982,2.00696230453551,2.9853608159964544
