n,0,1,2,3,0_MSE,1_MSE,2_MSE,3_MSE
3000.0,0.9986466316711915,1.997328368340488,1.5251784103611228,0.6698322300508942,0.0007218075762281668,0.0008019954899434977,0.01581343234586609,0.015483764454796444
6000.0,1.0002670991001095,1.9976141976363035,1.513791446140209,0.682222327498481,0.0003091992509988045,0.000377652709812508,0.007745296289062788,0.007626162839633779
10000.0,0.9988420210751905,1.9988973983957063,1.5138647871707764,0.6839944789994025,0.00020296504758824017,0.00023247130822565942,0.00434163726573377,0.004231145981030479
